id_responden,negara,pentingnya_keluarga,pentingnya_teman,pentingnya_waktu_luang,pentingnya_pekerjaan,kebebasan_memilih,kepuasan_hidup,kepuasan_finansial,skala_politik,tahun_lahir,usia,religiusitas,jenis_kelamin,status_pernikahan,status_pekerjaan
764070199,Thailand,1.0,4.0,1.0,1.0,8,5.0,5.0,-1.0,1979.0,38.0,4.0,Perempuan,Menikah,Ibu rumah tangga
764070200,Thailand,1.0,1.0,2.0,1.0,3,8.0,8.0,-1.0,1975.0,42.0,7.0,Perempuan,Menikah,Wiraswasta
764070201,Thailand,1.0,4.0,4.0,2.0,9,10.0,5.0,10.0,1964.0,53.0,3.0,Perempuan,Menikah,Ibu rumah tangga
764070202,Thailand,1.0,1.0,1.0,1.0,5,10.0,10.0,-1.0,1968.0,49.0,3.0,Perempuan,Bercerai,Wiraswasta
764070203,Thailand,1.0,2.0,2.0,1.0,8,9.0,7.0,-2.0,1958.0,59.0,1.0,Laki-laki,Menikah,Wiraswasta
764070204,Thailand,1.0,2.0,2.0,1.0,7,6.0,4.0,-1.0,1954.0,63.0,2.0,Perempuan,Menikah,Lainnya
764070205,Thailand,1.0,2.0,2.0,1.0,6,7.0,6.0,-2.0,1952.0,65.0,3.0,Laki-laki,Janda/Duda,Lainnya
764070206,Thailand,1.0,1.0,2.0,1.0,5,7.0,7.0,-1.0,1990.0,27.0,3.0,Perempuan,Menikah,Wiraswasta
764070207,Thailand,1.0,2.0,2.0,1.0,1,10.0,5.0,-1.0,1964.0,53.0,10.0,Perempuan,Menikah,Wiraswasta
764070208,Thailand,1.0,2.0,1.0,1.0,2,10.0,5.0,-1.0,1994.0,23.0,9.0,Perempuan,Pisah,Pelajar/Mahasiswa
764070209,Thailand,1.0,1.0,2.0,1.0,8,9.0,9.0,-1.0,1962.0,55.0,3.0,Laki-laki,Menikah,Wiraswasta
764070210,Thailand,1.0,2.0,1.0,1.0,1,10.0,5.0,-1.0,1963.0,54.0,7.0,Laki-laki,Menikah,Paruh waktu
764070211,Thailand,1.0,2.0,1.0,1.0,1,10.0,6.0,-1.0,1970.0,47.0,10.0,Perempuan,Menikah,Paruh waktu
764070212,Thailand,1.0,2.0,1.0,1.0,1,10.0,5.0,-1.0,1957.0,60.0,9.0,Perempuan,Menikah,Wiraswasta
764070213,Thailand,1.0,2.0,2.0,1.0,7,7.0,9.0,-1.0,1986.0,31.0,3.0,Perempuan,Menikah,Ibu rumah tangga
764070214,Thailand,1.0,2.0,1.0,1.0,1,10.0,5.0,-1.0,1974.0,43.0,8.0,Perempuan,Menikah,Ibu rumah tangga
764070215,Thailand,1.0,2.0,1.0,1.0,1,10.0,5.0,-1.0,1966.0,51.0,6.0,Laki-laki,Menikah,Paruh waktu
764070216,Thailand,1.0,2.0,1.0,1.0,1,10.0,6.0,-1.0,1961.0,56.0,8.0,Laki-laki,Menikah,Paruh waktu
764070217,Thailand,1.0,2.0,1.0,1.0,1,10.0,5.0,-1.0,1957.0,60.0,9.0,Perempuan,Menikah,Paruh waktu
764070218,Thailand,1.0,2.0,1.0,1.0,1,10.0,5.0,-1.0,1982.0,35.0,8.0,Laki-laki,Menikah,Paruh waktu
764070219,Thailand,1.0,1.0,1.0,1.0,10,9.0,6.0,-2.0,1975.0,42.0,5.0,Laki-laki,Kohabitasi,Paruh waktu
764070220,Thailand,1.0,2.0,1.0,1.0,1,10.0,10.0,-1.0,1971.0,46.0,9.0,Laki-laki,Menikah,Paruh waktu
764070221,Thailand,1.0,2.0,4.0,1.0,7,8.0,8.0,10.0,1965.0,52.0,5.0,Laki-laki,Menikah,Wiraswasta
764070222,Thailand,1.0,2.0,3.0,1.0,8,8.0,8.0,10.0,1953.0,64.0,4.0,Perempuan,Menikah,Pensiunan
764070223,Thailand,1.0,1.0,4.0,1.0,5,10.0,9.0,10.0,1984.0,33.0,3.0,Laki-laki,Pisah,Wiraswasta
764070224,Thailand,2.0,2.0,3.0,1.0,3,8.0,5.0,10.0,1961.0,56.0,4.0,Perempuan,Janda/Duda,Pensiunan
764070225,Thailand,1.0,2.0,3.0,1.0,10,10.0,10.0,9.0,1953.0,64.0,4.0,Perempuan,Menikah,Wiraswasta
764070226,Thailand,1.0,3.0,4.0,1.0,5,5.0,5.0,6.0,1975.0,42.0,3.0,Perempuan,Janda/Duda,Wiraswasta
764070227,Thailand,1.0,2.0,2.0,1.0,8,8.0,7.0,9.0,1973.0,44.0,5.0,Laki-laki,Menikah,Paruh waktu
764070228,Thailand,1.0,2.0,3.0,2.0,8,5.0,2.0,6.0,1964.0,53.0,3.0,Laki-laki,Kohabitasi,Penuh waktu
764070229,Thailand,1.0,2.0,-1.0,1.0,5,5.0,5.0,10.0,1971.0,46.0,3.0,Laki-laki,Menikah,Wiraswasta
764070230,Thailand,1.0,3.0,1.0,1.0,5,10.0,5.0,10.0,1982.0,35.0,10.0,Laki-laki,Menikah,Wiraswasta
764070231,Thailand,2.0,3.0,3.0,2.0,7,6.0,5.0,8.0,1982.0,35.0,5.0,Laki-laki,Lajang,Paruh waktu
764070232,Thailand,1.0,2.0,2.0,1.0,10,9.0,9.0,6.0,1976.0,41.0,4.0,Perempuan,Menikah,Paruh waktu
764070233,Thailand,1.0,2.0,1.0,1.0,8,6.0,3.0,6.0,1975.0,42.0,5.0,Laki-laki,Menikah,Wiraswasta
764070234,Thailand,1.0,2.0,3.0,1.0,7,8.0,7.0,5.0,1984.0,33.0,4.0,Laki-laki,Menikah,Wiraswasta
764070235,Thailand,1.0,2.0,2.0,1.0,7,7.0,4.0,10.0,1984.0,33.0,9.0,Laki-laki,Menikah,Penuh waktu
764070236,Thailand,1.0,2.0,2.0,1.0,5,10.0,8.0,10.0,1962.0,55.0,3.0,Perempuan,Menikah,Wiraswasta
764070237,Thailand,1.0,3.0,3.0,1.0,6,5.0,5.0,8.0,1984.0,33.0,3.0,Perempuan,Menikah,Wiraswasta
764070238,Thailand,1.0,2.0,1.0,1.0,10,7.0,6.0,5.0,1980.0,37.0,3.0,Perempuan,Menikah,Paruh waktu
764070239,Thailand,2.0,3.0,2.0,1.0,5,7.0,5.0,5.0,1963.0,54.0,5.0,Laki-laki,Menikah,Paruh waktu
764070240,Thailand,1.0,2.0,2.0,1.0,8,9.0,8.0,10.0,1954.0,63.0,4.0,Laki-laki,Menikah,Wiraswasta
764070241,Thailand,1.0,1.0,1.0,1.0,9,9.0,2.0,10.0,1977.0,40.0,9.0,Perempuan,Menikah,Wiraswasta
764070242,Thailand,1.0,2.0,2.0,2.0,7,8.0,7.0,10.0,1950.0,67.0,7.0,Laki-laki,Kohabitasi,Paruh waktu
764070243,Thailand,1.0,2.0,3.0,1.0,8,8.0,5.0,10.0,1978.0,39.0,4.0,Perempuan,Bercerai,Wiraswasta
764070244,Thailand,1.0,1.0,1.0,1.0,5,5.0,5.0,5.0,1977.0,40.0,3.0,Laki-laki,Lajang,Tidak bekerja
764070245,Thailand,1.0,1.0,1.0,1.0,5,5.0,5.0,-1.0,1964.0,53.0,5.0,Perempuan,Bercerai,Tidak bekerja
764070246,Thailand,1.0,1.0,1.0,1.0,10,10.0,5.0,1.0,1978.0,39.0,4.0,Perempuan,Menikah,Wiraswasta
764070247,Thailand,2.0,3.0,2.0,1.0,8,9.0,8.0,-1.0,1986.0,31.0,5.0,Laki-laki,Menikah,Wiraswasta
764070248,Thailand,1.0,1.0,3.0,1.0,5,7.0,6.0,-1.0,1978.0,39.0,4.0,Laki-laki,Lajang,Wiraswasta
764070249,Thailand,1.0,1.0,2.0,1.0,10,10.0,5.0,10.0,1998.0,19.0,10.0,Perempuan,Lajang,Wiraswasta
764070250,Thailand,1.0,2.0,1.0,1.0,6,6.0,6.0,9.0,1973.0,44.0,5.0,Perempuan,Menikah,Ibu rumah tangga
764070251,Thailand,1.0,2.0,2.0,1.0,10,10.0,5.0,5.0,1961.0,56.0,4.0,Perempuan,Bercerai,Wiraswasta
764070252,Thailand,1.0,2.0,1.0,1.0,9,9.0,9.0,-1.0,1978.0,39.0,4.0,Perempuan,Menikah,Ibu rumah tangga
764070253,Thailand,1.0,1.0,1.0,1.0,4,4.0,5.0,5.0,1968.0,49.0,4.0,Laki-laki,Bercerai,Paruh waktu
764070254,Thailand,1.0,1.0,1.0,1.0,5,5.0,5.0,-1.0,1983.0,34.0,4.0,Laki-laki,Menikah,Penuh waktu
764070255,Thailand,1.0,3.0,3.0,1.0,6,6.0,6.0,5.0,1974.0,43.0,3.0,Laki-laki,Menikah,Wiraswasta
764070256,Thailand,1.0,2.0,2.0,1.0,10,5.0,5.0,1.0,1984.0,33.0,7.0,Perempuan,Menikah,Wiraswasta
764070257,Thailand,1.0,2.0,3.0,1.0,5,5.0,5.0,-2.0,1958.0,59.0,7.0,Laki-laki,Menikah,Penuh waktu
764070258,Thailand,1.0,3.0,2.0,1.0,5,5.0,5.0,-1.0,1959.0,58.0,10.0,Perempuan,Lajang,Wiraswasta
764070259,Thailand,1.0,1.0,1.0,1.0,4,4.0,6.0,-1.0,1995.0,22.0,4.0,Laki-laki,Lajang,Tidak bekerja
764070260,Thailand,1.0,2.0,2.0,1.0,5,5.0,2.0,-1.0,1968.0,49.0,8.0,Perempuan,Menikah,Penuh waktu
764070261,Thailand,1.0,2.0,2.0,2.0,6,5.0,7.0,8.0,1946.0,71.0,5.0,Laki-laki,Menikah,Wiraswasta
764070262,Thailand,1.0,2.0,2.0,1.0,5,5.0,5.0,5.0,1970.0,47.0,6.0,Laki-laki,Menikah,Wiraswasta
764070263,Thailand,1.0,2.0,2.0,2.0,6,7.0,6.0,8.0,1959.0,58.0,10.0,Perempuan,Lajang,Wiraswasta
764070264,Thailand,1.0,2.0,3.0,2.0,10,5.0,5.0,5.0,1963.0,54.0,1.0,Perempuan,Menikah,Wiraswasta
764070265,Thailand,1.0,1.0,2.0,2.0,6,5.0,5.0,3.0,1961.0,56.0,4.0,Perempuan,Menikah,Wiraswasta
764070266,Thailand,1.0,2.0,2.0,2.0,6,7.0,7.0,7.0,1977.0,40.0,4.0,Laki-laki,Lajang,Tidak bekerja
764070267,Thailand,1.0,2.0,2.0,2.0,7,7.0,7.0,7.0,1985.0,32.0,6.0,Laki-laki,Lajang,Penuh waktu
764070268,Thailand,1.0,-1.0,3.0,1.0,5,5.0,5.0,5.0,1963.0,54.0,7.0,Perempuan,Menikah,Wiraswasta
764070269,Thailand,1.0,2.0,3.0,3.0,7,10.0,5.0,5.0,1983.0,34.0,4.0,Perempuan,Menikah,Penuh waktu
764070270,Thailand,1.0,2.0,4.0,1.0,5,8.0,7.0,5.0,1966.0,51.0,7.0,Perempuan,Menikah,Wiraswasta
764070271,Thailand,1.0,1.0,2.0,1.0,7,9.0,6.0,5.0,1959.0,58.0,9.0,Laki-laki,Menikah,Wiraswasta
764070272,Thailand,2.0,3.0,3.0,3.0,5,5.0,6.0,-1.0,1949.0,68.0,3.0,Laki-laki,Menikah,Tidak bekerja
764070273,Thailand,1.0,1.0,2.0,,3,10.0,9.0,-1.0,1989.0,28.0,9.0,Perempuan,Menikah,Wiraswasta
764070274,Thailand,1.0,1.0,1.0,1.0,6,5.0,6.0,6.0,1964.0,53.0,3.0,Laki-laki,Menikah,Wiraswasta
764070275,Thailand,1.0,2.0,1.0,1.0,4,3.0,4.0,-1.0,1960.0,57.0,5.0,Perempuan,Menikah,Wiraswasta
764070276,Thailand,1.0,3.0,2.0,1.0,10,5.0,5.0,1.0,1994.0,23.0,3.0,Perempuan,Lajang,Penuh waktu
764070277,Thailand,1.0,1.0,2.0,1.0,10,10.0,10.0,1.0,1996.0,21.0,2.0,Perempuan,Menikah,Tidak bekerja
764070278,Thailand,1.0,2.0,4.0,1.0,7,6.0,6.0,-2.0,1994.0,23.0,10.0,Perempuan,Lajang,Tidak bekerja
764070279,Thailand,1.0,2.0,4.0,1.0,7,6.0,6.0,-2.0,1986.0,31.0,6.0,Perempuan,Menikah,Paruh waktu
764070280,Thailand,1.0,2.0,2.0,2.0,6,9.0,8.0,-1.0,1947.0,70.0,3.0,Perempuan,Menikah,Paruh waktu
764070281,Thailand,1.0,2.0,2.0,1.0,10,10.0,5.0,1.0,1956.0,61.0,3.0,Perempuan,Menikah,Wiraswasta
764070282,Thailand,1.0,3.0,2.0,1.0,6,6.0,6.0,-1.0,1983.0,34.0,4.0,Perempuan,Menikah,Ibu rumah tangga
764070283,Thailand,2.0,3.0,3.0,1.0,10,10.0,7.0,-1.0,1959.0,58.0,3.0,Perempuan,Menikah,Paruh waktu
764070284,Thailand,1.0,3.0,4.0,1.0,8,8.0,5.0,-1.0,1969.0,48.0,4.0,Perempuan,Menikah,Wiraswasta
764070285,Thailand,1.0,2.0,2.0,1.0,6,10.0,8.0,10.0,1953.0,64.0,4.0,Perempuan,Menikah,Wiraswasta
764070286,Thailand,1.0,3.0,4.0,3.0,8,9.0,8.0,-1.0,1952.0,65.0,8.0,Perempuan,Menikah,Tidak bekerja
764070287,Thailand,1.0,3.0,1.0,1.0,10,10.0,10.0,10.0,1946.0,71.0,4.0,Perempuan,Janda/Duda,Wiraswasta
764070288,Thailand,1.0,3.0,3.0,1.0,5,5.0,1.0,10.0,1984.0,33.0,3.0,Perempuan,Menikah,Ibu rumah tangga
764070289,Thailand,1.0,1.0,1.0,1.0,8,10.0,8.0,-1.0,1957.0,60.0,5.0,Perempuan,Menikah,Wiraswasta
764070290,Thailand,1.0,3.0,2.0,1.0,10,10.0,10.0,10.0,1952.0,65.0,10.0,Perempuan,Menikah,Wiraswasta
764070291,Thailand,1.0,2.0,3.0,1.0,10,10.0,8.0,-1.0,1953.0,64.0,4.0,Perempuan,Menikah,Tidak bekerja
764070292,Thailand,1.0,2.0,2.0,1.0,10,5.0,5.0,10.0,1976.0,41.0,3.0,Laki-laki,Menikah,Paruh waktu
764070293,Thailand,1.0,1.0,1.0,1.0,5,10.0,10.0,8.0,1944.0,73.0,5.0,Laki-laki,Menikah,Penuh waktu
764070294,Thailand,1.0,2.0,3.0,1.0,9,10.0,10.0,10.0,1949.0,68.0,8.0,Perempuan,Menikah,Ibu rumah tangga
764070295,Thailand,1.0,1.0,3.0,1.0,10,10.0,10.0,10.0,1953.0,64.0,6.0,Laki-laki,Menikah,Pensiunan
764070296,Thailand,1.0,2.0,3.0,1.0,1,5.0,5.0,10.0,1965.0,52.0,3.0,Perempuan,Menikah,Wiraswasta
764070297,Thailand,1.0,3.0,2.0,3.0,6,7.0,7.0,10.0,1988.0,29.0,3.0,Perempuan,Menikah,Wiraswasta
764070298,Thailand,1.0,3.0,3.0,1.0,9,10.0,8.0,-1.0,1967.0,50.0,5.0,Perempuan,Bercerai,Wiraswasta
764070299,Thailand,1.0,1.0,1.0,1.0,5,10.0,10.0,-1.0,1953.0,64.0,4.0,Laki-laki,Menikah,Wiraswasta
764070300,Thailand,1.0,1.0,1.0,2.0,5,7.0,8.0,-1.0,1965.0,52.0,3.0,Perempuan,Lajang,Wiraswasta
764070301,Thailand,1.0,1.0,1.0,3.0,5,5.0,6.0,-1.0,1939.0,78.0,4.0,Laki-laki,Menikah,Tidak bekerja
764070302,Thailand,1.0,1.0,1.0,2.0,7,7.0,2.0,7.0,1980.0,37.0,5.0,Laki-laki,Kohabitasi,Wiraswasta
764070303,Thailand,1.0,2.0,2.0,2.0,5,5.0,5.0,10.0,1966.0,51.0,3.0,Perempuan,Menikah,Ibu rumah tangga
764070304,Thailand,1.0,1.0,1.0,1.0,5,10.0,10.0,7.0,1985.0,32.0,3.0,Perempuan,Pisah,Penuh waktu
764070305,Thailand,1.0,1.0,2.0,1.0,7,7.0,8.0,4.0,1984.0,33.0,9.0,Perempuan,Menikah,Ibu rumah tangga
764070306,Thailand,1.0,1.0,4.0,1.0,5,7.0,3.0,-1.0,1961.0,56.0,5.0,Perempuan,Menikah,Wiraswasta
764070307,Thailand,1.0,2.0,2.0,1.0,5,4.0,5.0,-1.0,1962.0,55.0,10.0,Perempuan,Menikah,Wiraswasta
764070308,Thailand,1.0,1.0,1.0,1.0,5,6.0,6.0,8.0,1984.0,33.0,4.0,Perempuan,Menikah,Wiraswasta
764070309,Thailand,1.0,1.0,,2.0,5,4.0,5.0,10.0,1956.0,61.0,5.0,Laki-laki,Menikah,Penuh waktu
764070310,Thailand,1.0,3.0,3.0,2.0,5,5.0,5.0,5.0,1996.0,21.0,8.0,Perempuan,Kohabitasi,Wiraswasta
764070311,Thailand,1.0,2.0,3.0,1.0,10,10.0,5.0,10.0,1975.0,42.0,10.0,Perempuan,Menikah,Wiraswasta
764070312,Thailand,1.0,2.0,1.0,1.0,5,5.0,10.0,5.0,1989.0,28.0,8.0,Perempuan,Menikah,Wiraswasta
764070313,Thailand,2.0,2.0,2.0,2.0,7,7.0,6.0,8.0,1983.0,34.0,3.0,Perempuan,Kohabitasi,Penuh waktu
764070314,Thailand,1.0,1.0,2.0,1.0,7,8.0,8.0,,1959.0,58.0,3.0,Laki-laki,Menikah,Paruh waktu
764070315,Thailand,1.0,2.0,2.0,1.0,7,6.0,1.0,,1969.0,48.0,6.0,Perempuan,Lajang,Penuh waktu
764070316,Thailand,1.0,1.0,1.0,1.0,7,7.0,5.0,5.0,1973.0,44.0,4.0,Laki-laki,Pisah,Paruh waktu
764070317,Thailand,1.0,1.0,1.0,2.0,7,8.0,5.0,7.0,1993.0,24.0,4.0,Laki-laki,Lajang,Paruh waktu
764070318,Thailand,1.0,2.0,3.0,1.0,7,9.0,5.0,-1.0,1971.0,46.0,3.0,Perempuan,Menikah,Wiraswasta
764070319,Thailand,1.0,1.0,1.0,1.0,5,7.0,7.0,-2.0,1991.0,26.0,4.0,Perempuan,Menikah,Penuh waktu
764070320,Thailand,1.0,2.0,3.0,1.0,7,8.0,8.0,,1961.0,56.0,3.0,Perempuan,Janda/Duda,Paruh waktu
764070321,Thailand,1.0,1.0,1.0,2.0,6,7.0,6.0,6.0,1980.0,37.0,8.0,Laki-laki,Menikah,Penuh waktu
764070322,Thailand,2.0,2.0,3.0,2.0,8,8.0,5.0,8.0,1987.0,30.0,3.0,Perempuan,Kohabitasi,Penuh waktu
764070323,Thailand,2.0,2.0,2.0,2.0,8,7.0,7.0,7.0,1981.0,36.0,3.0,Laki-laki,Menikah,Penuh waktu
764070324,Thailand,1.0,2.0,2.0,1.0,7,6.0,6.0,,1932.0,85.0,3.0,Laki-laki,Menikah,Tidak bekerja
764070325,Thailand,1.0,1.0,1.0,3.0,6,7.0,6.0,7.0,1994.0,23.0,3.0,Perempuan,Lajang,Tidak bekerja
764070326,Thailand,3.0,3.0,3.0,2.0,5,7.0,6.0,5.0,1964.0,53.0,3.0,Perempuan,Menikah,Penuh waktu
764070327,Thailand,2.0,2.0,2.0,2.0,6,7.0,6.0,7.0,1983.0,34.0,,Laki-laki,Lajang,Penuh waktu
764070328,Thailand,1.0,3.0,3.0,1.0,5,7.0,5.0,,1954.0,63.0,3.0,Perempuan,Menikah,Tidak bekerja
764070329,Thailand,1.0,2.0,1.0,1.0,7,6.0,4.0,-2.0,1963.0,54.0,9.0,Laki-laki,Menikah,Wiraswasta
764070330,Thailand,1.0,3.0,3.0,3.0,6,4.0,3.0,-2.0,1955.0,62.0,5.0,Perempuan,Janda/Duda,Wiraswasta
764070331,Thailand,1.0,1.0,1.0,2.0,7,7.0,6.0,-1.0,1996.0,21.0,4.0,Laki-laki,Lajang,Paruh waktu
764070332,Thailand,2.0,3.0,3.0,2.0,5,5.0,4.0,-1.0,1964.0,53.0,3.0,Perempuan,Kohabitasi,Paruh waktu
764070333,Thailand,1.0,1.0,2.0,1.0,8,9.0,8.0,-1.0,1974.0,43.0,8.0,Laki-laki,Pisah,Penuh waktu
764070334,Thailand,1.0,1.0,3.0,2.0,7,6.0,4.0,,1951.0,66.0,9.0,Perempuan,Menikah,Wiraswasta
764070335,Thailand,2.0,2.0,3.0,1.0,4,7.0,4.0,,1987.0,30.0,4.0,Perempuan,Menikah,Ibu rumah tangga
764070336,Thailand,1.0,2.0,2.0,2.0,2,2.0,2.0,5.0,1957.0,60.0,5.0,Perempuan,Menikah,Wiraswasta
764070337,Thailand,1.0,2.0,2.0,1.0,6,7.0,3.0,4.0,1995.0,22.0,4.0,Perempuan,Lajang,Pelajar/Mahasiswa
764070338,Thailand,2.0,2.0,2.0,1.0,8,9.0,9.0,5.0,1989.0,28.0,3.0,Laki-laki,Lajang,Pelajar/Mahasiswa
764070339,Thailand,1.0,3.0,3.0,2.0,8,8.0,7.0,8.0,1960.0,57.0,4.0,Laki-laki,Menikah,Penuh waktu
764070340,Thailand,2.0,2.0,2.0,1.0,4,7.0,6.0,6.0,1963.0,54.0,5.0,Perempuan,Menikah,Penuh waktu
764070341,Thailand,1.0,2.0,2.0,1.0,7,8.0,6.0,6.0,1977.0,40.0,5.0,Perempuan,Bercerai,Ibu rumah tangga
764070342,Thailand,1.0,2.0,2.0,2.0,8,9.0,9.0,-2.0,1962.0,55.0,5.0,Laki-laki,Lajang,Penuh waktu
764070343,Thailand,1.0,2.0,1.0,1.0,5,5.0,5.0,,1966.0,51.0,,Laki-laki,Lajang,Penuh waktu
764070344,Thailand,1.0,2.0,3.0,1.0,5,9.0,5.0,-1.0,1951.0,66.0,4.0,Laki-laki,Menikah,Pensiunan
764070345,Thailand,1.0,2.0,3.0,1.0,5,5.0,5.0,,1965.0,52.0,4.0,Perempuan,Menikah,Penuh waktu
764070346,Thailand,2.0,3.0,3.0,2.0,9,9.0,9.0,6.0,1993.0,24.0,8.0,Laki-laki,Lajang,Penuh waktu
764070347,Thailand,1.0,2.0,2.0,2.0,6,8.0,7.0,6.0,1987.0,30.0,3.0,Laki-laki,Lajang,Penuh waktu
764070348,Thailand,1.0,1.0,1.0,1.0,8,10.0,8.0,6.0,1986.0,31.0,3.0,Perempuan,Menikah,Penuh waktu
764070349,Thailand,1.0,2.0,3.0,3.0,8,9.0,8.0,,1990.0,27.0,4.0,Perempuan,Menikah,Penuh waktu
764070350,Thailand,1.0,3.0,2.0,1.0,7,8.0,8.0,8.0,1968.0,49.0,4.0,Laki-laki,Menikah,Penuh waktu
764070351,Thailand,1.0,3.0,3.0,1.0,7,8.0,8.0,-2.0,1956.0,61.0,5.0,Laki-laki,Menikah,Pensiunan
764070352,Thailand,1.0,2.0,2.0,1.0,7,9.0,6.0,6.0,1963.0,54.0,4.0,Laki-laki,Kohabitasi,Wiraswasta
764070353,Thailand,1.0,2.0,4.0,1.0,10,10.0,5.0,5.0,1971.0,46.0,2.0,Perempuan,Menikah,Wiraswasta
764070354,Thailand,1.0,3.0,2.0,1.0,10,7.0,5.0,5.0,1990.0,27.0,5.0,Perempuan,Pisah,Paruh waktu
764070355,Thailand,1.0,2.0,2.0,1.0,1,7.0,7.0,5.0,1981.0,36.0,8.0,Perempuan,Kohabitasi,Ibu rumah tangga
764070356,Thailand,1.0,1.0,1.0,1.0,6,5.0,3.0,6.0,1970.0,47.0,9.0,Laki-laki,Menikah,Wiraswasta
764070357,Thailand,1.0,2.0,3.0,1.0,5,5.0,5.0,6.0,1992.0,25.0,4.0,Perempuan,Kohabitasi,Ibu rumah tangga
764070358,Thailand,1.0,2.0,-1.0,1.0,5,5.0,5.0,5.0,1985.0,32.0,3.0,Laki-laki,Menikah,Paruh waktu
764070359,Thailand,1.0,2.0,2.0,2.0,5,5.0,5.0,7.0,1970.0,47.0,7.0,Perempuan,Kohabitasi,Wiraswasta
764070360,Thailand,1.0,2.0,2.0,1.0,10,7.0,4.0,5.0,1979.0,38.0,6.0,Laki-laki,Menikah,Wiraswasta
764070361,Thailand,1.0,3.0,3.0,2.0,6,6.0,5.0,5.0,1977.0,40.0,6.0,Laki-laki,Menikah,Paruh waktu
764070362,Thailand,1.0,2.0,2.0,1.0,10,10.0,10.0,6.0,1979.0,38.0,3.0,Perempuan,Kohabitasi,Wiraswasta
764070363,Thailand,1.0,3.0,2.0,3.0,6,5.0,4.0,6.0,1976.0,41.0,,Perempuan,Menikah,Wiraswasta
764070364,Thailand,1.0,2.0,-1.0,1.0,10,1.0,1.0,10.0,1955.0,62.0,5.0,Laki-laki,Kohabitasi,Wiraswasta
764070365,Thailand,1.0,3.0,2.0,2.0,5,5.0,5.0,4.0,1979.0,38.0,8.0,Laki-laki,Lajang,Pelajar/Mahasiswa
764070366,Thailand,1.0,2.0,1.0,2.0,10,10.0,10.0,10.0,1981.0,36.0,5.0,Laki-laki,Menikah,Wiraswasta
764070367,Thailand,1.0,2.0,3.0,2.0,10,10.0,10.0,10.0,1981.0,36.0,4.0,Perempuan,Menikah,Paruh waktu
764070368,Thailand,1.0,2.0,1.0,1.0,10,1.0,1.0,10.0,1984.0,33.0,5.0,Perempuan,Menikah,Wiraswasta
764070369,Thailand,1.0,2.0,2.0,2.0,10,10.0,10.0,10.0,1962.0,55.0,8.0,Perempuan,Menikah,Wiraswasta
764070370,Thailand,1.0,2.0,2.0,2.0,10,10.0,10.0,10.0,1988.0,29.0,4.0,Laki-laki,Menikah,Pelajar/Mahasiswa
764070371,Thailand,2.0,2.0,2.0,1.0,9,2.0,1.0,2.0,1979.0,38.0,10.0,Laki-laki,Menikah,Paruh waktu
764070372,Thailand,1.0,3.0,3.0,3.0,5,1.0,1.0,-1.0,1956.0,61.0,4.0,Perempuan,Janda/Duda,Wiraswasta
764070373,Thailand,1.0,2.0,2.0,1.0,7,8.0,5.0,6.0,1988.0,29.0,4.0,Perempuan,Menikah,Penuh waktu
764070374,Thailand,1.0,2.0,2.0,1.0,5,9.0,9.0,5.0,1968.0,49.0,5.0,Laki-laki,Bercerai,Wiraswasta
764070375,Thailand,1.0,2.0,2.0,2.0,5,10.0,8.0,-1.0,1986.0,31.0,9.0,Perempuan,Menikah,Wiraswasta
764070376,Thailand,1.0,2.0,3.0,1.0,10,5.0,5.0,-1.0,1966.0,51.0,3.0,Perempuan,Lajang,Wiraswasta
764070377,Thailand,1.0,2.0,2.0,1.0,5,9.0,9.0,7.0,1965.0,52.0,3.0,Perempuan,Menikah,Wiraswasta
764070378,Thailand,1.0,2.0,4.0,1.0,7,9.0,5.0,5.0,1978.0,39.0,4.0,Laki-laki,Menikah,Paruh waktu
764070379,Thailand,1.0,1.0,1.0,1.0,10,7.0,10.0,-1.0,1969.0,48.0,5.0,Laki-laki,Menikah,Wiraswasta
764070380,Thailand,1.0,3.0,1.0,2.0,5,5.0,4.0,-1.0,1961.0,56.0,8.0,Laki-laki,Menikah,Paruh waktu
764070381,Thailand,1.0,2.0,,1.0,4,5.0,5.0,-1.0,1971.0,46.0,,Laki-laki,Menikah,Wiraswasta
764070382,Thailand,1.0,2.0,1.0,1.0,5,6.0,5.0,-1.0,1980.0,37.0,8.0,Perempuan,Lajang,Wiraswasta
764070383,Thailand,1.0,2.0,2.0,1.0,5,5.0,5.0,,1954.0,63.0,5.0,Laki-laki,Menikah,Wiraswasta
764070384,Thailand,1.0,3.0,3.0,1.0,10,10.0,10.0,5.0,1979.0,38.0,4.0,Perempuan,Menikah,Wiraswasta
764070385,Thailand,1.0,2.0,2.0,1.0,10,10.0,10.0,5.0,1951.0,66.0,5.0,Laki-laki,Menikah,Wiraswasta
764070386,Thailand,1.0,1.0,2.0,1.0,10,10.0,8.0,10.0,1960.0,57.0,3.0,Laki-laki,Menikah,Wiraswasta
764070387,Thailand,1.0,3.0,,1.0,1,10.0,8.0,-1.0,1952.0,65.0,3.0,Perempuan,Menikah,Wiraswasta
764070388,Thailand,1.0,3.0,2.0,2.0,5,7.0,6.0,8.0,1951.0,66.0,4.0,Laki-laki,Menikah,Wiraswasta
764070389,Thailand,1.0,4.0,2.0,1.0,5,10.0,5.0,-1.0,1966.0,51.0,8.0,Laki-laki,Menikah,Paruh waktu
