negara,id_responden,pentingnya_keluarga,pentingnya_teman,pentingnya_waktu_luang,pentingnya_pekerjaan,kebebasan_memilih,kepuasan_hidup,kepuasan_finansial,religiusitas,skala_politik,jenis_kelamin,tahun_lahir,usia,status_pernikahan,status_pekerjaan
Singapura,702070773,1.0,1.0,2.0,1.0,8.0,9.0,8.0,10.0,3.0,Perempuan,1940.0,79.0,Lajang,Penuh waktu
Singapura,702070774,1.0,1.0,1.0,1.0,7.0,6.0,6.0,8.0,1.0,Laki-laki,1972.0,47.0,Kohabitasi,Penuh waktu
Singapura,702070775,1.0,1.0,2.0,2.0,6.0,7.0,6.0,9.0,5.0,Laki-laki,1997.0,22.0,Lajang,Penuh waktu
Singapura,702070776,1.0,2.0,3.0,4.0,7.0,7.0,7.0,8.0,,Perempuan,1963.0,56.0,Menikah,Ibu rumah tangga
Singapura,702070777,1.0,3.0,2.0,1.0,8.0,9.0,9.0,10.0,4.0,Laki-laki,1979.0,40.0,Menikah,Penuh waktu
Singapura,702070778,1.0,1.0,2.0,2.0,8.0,8.0,7.0,6.0,7.0,Laki-laki,1988.0,31.0,Lajang,Penuh waktu
Singapura,702070779,1.0,2.0,2.0,1.0,7.0,7.0,6.0,10.0,4.0,Laki-laki,1961.0,58.0,Menikah,Penuh waktu
Singapura,702070780,1.0,2.0,1.0,1.0,9.0,9.0,8.0,6.0,6.0,Laki-laki,1985.0,34.0,Menikah,Penuh waktu
Singapura,702070781,1.0,2.0,2.0,2.0,7.0,8.0,7.0,3.0,,Laki-laki,1961.0,58.0,Menikah,Penuh waktu
Singapura,702070782,1.0,2.0,2.0,4.0,7.0,7.0,7.0,7.0,9.0,Laki-laki,1948.0,71.0,Janda/Duda,Pensiunan
Singapura,702070783,1.0,2.0,2.0,3.0,7.0,6.0,7.0,10.0,5.0,Laki-laki,1956.0,63.0,Menikah,Penuh waktu
Singapura,702070784,1.0,2.0,2.0,2.0,4.0,6.0,6.0,3.0,5.0,Laki-laki,1982.0,37.0,Menikah,Penuh waktu
Singapura,702070785,1.0,2.0,3.0,1.0,10.0,10.0,10.0,9.0,10.0,Laki-laki,1947.0,72.0,Menikah,Wiraswasta
Singapura,702070786,1.0,2.0,2.0,2.0,7.0,8.0,6.0,8.0,6.0,Perempuan,1962.0,57.0,Menikah,Penuh waktu
Singapura,702070787,1.0,2.0,3.0,1.0,7.0,7.0,5.0,3.0,6.0,Laki-laki,1988.0,31.0,Menikah,Penuh waktu
Singapura,702070788,1.0,1.0,2.0,2.0,8.0,8.0,8.0,6.0,8.0,Perempuan,1972.0,47.0,Menikah,Penuh waktu
Singapura,702070789,1.0,2.0,2.0,1.0,7.0,7.0,7.0,9.0,5.0,Perempuan,1968.0,51.0,Menikah,Penuh waktu
Singapura,702070790,1.0,2.0,2.0,2.0,7.0,7.0,6.0,9.0,6.0,Perempuan,1987.0,32.0,Lajang,Penuh waktu
Singapura,702070791,1.0,3.0,3.0,1.0,7.0,7.0,7.0,8.0,7.0,Perempuan,1972.0,47.0,Menikah,Penuh waktu
Singapura,702070792,1.0,2.0,2.0,2.0,4.0,5.0,3.0,8.0,9.0,Perempuan,1965.0,54.0,Lajang,Penuh waktu
Singapura,702070793,1.0,3.0,3.0,1.0,8.0,8.0,6.0,10.0,7.0,Laki-laki,1989.0,30.0,Lajang,Penuh waktu
Singapura,702070794,1.0,2.0,2.0,2.0,8.0,7.0,7.0,7.0,6.0,Perempuan,1968.0,51.0,Menikah,Penuh waktu
Singapura,702070795,1.0,1.0,1.0,2.0,8.0,7.0,7.0,5.0,,Perempuan,1993.0,27.0,Lajang,Penuh waktu
Singapura,702070796,1.0,1.0,1.0,1.0,6.0,7.0,4.0,9.0,10.0,Perempuan,1946.0,74.0,Lajang,Pensiunan
Singapura,702070797,1.0,3.0,3.0,2.0,8.0,8.0,6.0,8.0,7.0,Perempuan,1991.0,28.0,Lajang,Penuh waktu
Singapura,702070798,1.0,2.0,2.0,2.0,8.0,8.0,7.0,6.0,8.0,Perempuan,1985.0,34.0,Menikah,Penuh waktu
Singapura,702070799,1.0,3.0,3.0,1.0,8.0,8.0,7.0,7.0,6.0,Laki-laki,1984.0,35.0,Menikah,Penuh waktu
Singapura,702070800,1.0,1.0,2.0,2.0,7.0,7.0,7.0,3.0,7.0,Perempuan,1960.0,59.0,Menikah,Ibu rumah tangga
Singapura,702070801,1.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,2.0,Laki-laki,1993.0,26.0,Lajang,Paruh waktu
Singapura,702070802,1.0,1.0,2.0,2.0,8.0,7.0,7.0,6.0,7.0,Laki-laki,1968.0,51.0,Menikah,Penuh waktu
Singapura,702070803,1.0,2.0,2.0,2.0,8.0,7.0,7.0,6.0,5.0,Laki-laki,1961.0,58.0,Menikah,Penuh waktu
Singapura,702070804,1.0,2.0,3.0,4.0,7.0,8.0,7.0,7.0,5.0,Perempuan,1963.0,56.0,Lajang,Penuh waktu
Singapura,702070805,1.0,1.0,1.0,3.0,7.0,4.0,6.0,10.0,5.0,Perempuan,1981.0,38.0,Menikah,Penuh waktu
Singapura,702070806,1.0,1.0,2.0,2.0,8.0,7.0,6.0,9.0,6.0,Laki-laki,1979.0,40.0,Menikah,Penuh waktu
Singapura,702070807,1.0,1.0,2.0,1.0,10.0,10.0,8.0,10.0,10.0,Laki-laki,1955.0,65.0,Menikah,Pensiunan
Singapura,702070808,1.0,2.0,2.0,2.0,8.0,7.0,8.0,8.0,6.0,Laki-laki,1960.0,59.0,Menikah,Penuh waktu
Singapura,702070809,1.0,2.0,4.0,4.0,3.0,3.0,1.0,6.0,,Perempuan,1945.0,74.0,Menikah,Tidak bekerja
Singapura,702070810,2.0,2.0,2.0,2.0,7.0,5.0,7.0,5.0,4.0,Perempuan,1997.0,22.0,Lajang,Paruh waktu
Singapura,702070811,1.0,2.0,2.0,1.0,8.0,8.0,8.0,9.0,7.0,Perempuan,1983.0,36.0,Menikah,Penuh waktu
Singapura,702070812,1.0,1.0,1.0,2.0,8.0,8.0,7.0,8.0,1.0,Laki-laki,1975.0,44.0,Menikah,Penuh waktu
Singapura,702070813,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,Perempuan,1977.0,42.0,Lajang,Tidak bekerja
Singapura,702070814,1.0,2.0,1.0,1.0,8.0,7.0,7.0,8.0,7.0,Perempuan,1978.0,41.0,Menikah,Penuh waktu
Singapura,702070815,1.0,3.0,2.0,2.0,9.0,9.0,8.0,9.0,5.0,Perempuan,1981.0,38.0,Menikah,Penuh waktu
Singapura,702070816,1.0,2.0,2.0,1.0,7.0,7.0,7.0,9.0,5.0,Laki-laki,1970.0,49.0,Lajang,Penuh waktu
Singapura,702070817,1.0,1.0,2.0,3.0,4.0,4.0,3.0,9.0,5.0,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Singapura,702070818,1.0,1.0,1.0,2.0,8.0,4.0,7.0,3.0,7.0,Laki-laki,1993.0,26.0,Lajang,Pelajar/Mahasiswa
Singapura,702070819,2.0,2.0,2.0,3.0,10.0,10.0,10.0,,10.0,Perempuan,1943.0,76.0,Janda/Duda,Pensiunan
Singapura,702070820,1.0,2.0,2.0,1.0,10.0,10.0,10.0,9.0,3.0,Laki-laki,1991.0,28.0,Menikah,Penuh waktu
Singapura,702070821,2.0,2.0,2.0,3.0,8.0,8.0,8.0,6.0,2.0,Perempuan,1956.0,63.0,Menikah,Paruh waktu
Singapura,702070822,1.0,2.0,2.0,2.0,6.0,7.0,7.0,9.0,1.0,Laki-laki,1972.0,47.0,Lajang,Penuh waktu
Singapura,702070823,1.0,2.0,2.0,3.0,8.0,8.0,8.0,5.0,6.0,Laki-laki,1937.0,82.0,Menikah,Pensiunan
Singapura,702070824,1.0,3.0,3.0,2.0,5.0,4.0,3.0,8.0,3.0,Laki-laki,1971.0,48.0,Lajang,Tidak bekerja
Singapura,702070825,1.0,2.0,2.0,3.0,6.0,5.0,6.0,4.0,2.0,Laki-laki,1982.0,37.0,Lajang,Tidak bekerja
Singapura,702070826,2.0,2.0,2.0,2.0,5.0,4.0,4.0,8.0,3.0,Perempuan,1952.0,67.0,Lajang,Tidak bekerja
Singapura,702070827,1.0,3.0,3.0,2.0,7.0,5.0,5.0,10.0,8.0,Laki-laki,1955.0,64.0,Menikah,Pensiunan
Singapura,702070828,1.0,1.0,3.0,2.0,6.0,6.0,6.0,8.0,2.0,Laki-laki,1963.0,56.0,Lajang,Paruh waktu
Singapura,702070829,1.0,2.0,2.0,2.0,8.0,8.0,7.0,10.0,1.0,Perempuan,1948.0,71.0,Menikah,Pensiunan
Singapura,702070830,1.0,2.0,1.0,1.0,9.0,10.0,9.0,10.0,4.0,Perempuan,1964.0,55.0,Menikah,Paruh waktu
Singapura,702070831,2.0,2.0,3.0,1.0,9.0,10.0,6.0,1.0,1.0,Laki-laki,1995.0,24.0,Lajang,Tidak bekerja
Singapura,702070832,1.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,2.0,Perempuan,1980.0,39.0,Menikah,Penuh waktu
Singapura,702070833,1.0,2.0,2.0,2.0,8.0,4.0,4.0,9.0,3.0,Laki-laki,1994.0,25.0,Lajang,Penuh waktu
Singapura,702070834,1.0,1.0,1.0,2.0,7.0,7.0,7.0,3.0,1.0,Perempuan,1992.0,27.0,Lajang,Penuh waktu
Singapura,702070835,1.0,2.0,2.0,1.0,9.0,9.0,9.0,10.0,1.0,Perempuan,1942.0,77.0,Menikah,Pensiunan
Singapura,702070836,1.0,2.0,2.0,3.0,6.0,8.0,8.0,10.0,2.0,Perempuan,1938.0,81.0,Menikah,Pensiunan
Singapura,702070837,1.0,2.0,1.0,1.0,8.0,7.0,7.0,8.0,1.0,Perempuan,1967.0,52.0,Lajang,Penuh waktu
Singapura,702070838,1.0,2.0,2.0,2.0,8.0,9.0,9.0,8.0,5.0,Perempuan,1982.0,37.0,Lajang,Penuh waktu
Singapura,702070839,1.0,2.0,2.0,2.0,6.0,8.0,7.0,2.0,3.0,Laki-laki,1946.0,73.0,Menikah,Pensiunan
Singapura,702070840,1.0,2.0,3.0,1.0,7.0,5.0,3.0,7.0,5.0,Laki-laki,1979.0,40.0,Menikah,Penuh waktu
Singapura,702070841,1.0,1.0,2.0,3.0,6.0,8.0,5.0,8.0,3.0,Laki-laki,1998.0,21.0,Lajang,Lainnya
Singapura,702070842,1.0,1.0,1.0,1.0,10.0,10.0,7.0,7.0,1.0,Perempuan,1975.0,44.0,Menikah,Tidak bekerja
Singapura,702070843,2.0,2.0,3.0,2.0,5.0,4.0,4.0,8.0,6.0,Laki-laki,1961.0,58.0,Menikah,Penuh waktu
Singapura,702070844,1.0,2.0,2.0,1.0,4.0,4.0,3.0,10.0,4.0,Laki-laki,1976.0,43.0,Menikah,Penuh waktu
Singapura,702070845,1.0,2.0,2.0,2.0,5.0,10.0,8.0,9.0,1.0,Perempuan,1963.0,56.0,Lajang,Tidak bekerja
Singapura,702070846,1.0,2.0,2.0,2.0,8.0,8.0,6.0,1.0,1.0,Laki-laki,1938.0,81.0,Janda/Duda,Pensiunan
Singapura,702070847,1.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,1.0,Perempuan,1983.0,36.0,Menikah,Paruh waktu
Singapura,702070848,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,Laki-laki,1963.0,56.0,Menikah,Paruh waktu
Singapura,702070849,1.0,2.0,1.0,2.0,6.0,7.0,7.0,3.0,2.0,Perempuan,1967.0,52.0,Menikah,Penuh waktu
Singapura,702070850,2.0,1.0,1.0,4.0,5.0,4.0,1.0,8.0,1.0,Perempuan,1951.0,68.0,Janda/Duda,Pensiunan
Singapura,702070851,1.0,2.0,2.0,2.0,8.0,9.0,9.0,9.0,5.0,Perempuan,1987.0,32.0,Menikah,Penuh waktu
Singapura,702070852,1.0,1.0,2.0,1.0,7.0,4.0,3.0,8.0,3.0,Laki-laki,1997.0,22.0,Lajang,Lainnya
Singapura,702070853,1.0,2.0,2.0,2.0,6.0,8.0,5.0,7.0,3.0,Perempuan,1992.0,27.0,Lajang,Penuh waktu
Singapura,702070854,1.0,2.0,2.0,1.0,8.0,8.0,8.0,2.0,1.0,Laki-laki,1977.0,42.0,Menikah,Penuh waktu
Singapura,702070855,2.0,3.0,2.0,2.0,6.0,6.0,5.0,3.0,5.0,Laki-laki,1971.0,49.0,Menikah,Penuh waktu
Singapura,702070856,1.0,1.0,1.0,2.0,7.0,6.0,8.0,8.0,5.0,Perempuan,1989.0,31.0,Menikah,Penuh waktu
Singapura,702070857,1.0,2.0,2.0,4.0,4.0,10.0,3.0,7.0,,Perempuan,1946.0,73.0,Menikah,Pensiunan
Singapura,702070858,1.0,2.0,2.0,1.0,7.0,7.0,6.0,5.0,3.0,Laki-laki,1998.0,22.0,Lajang,Paruh waktu
Singapura,702070859,1.0,1.0,2.0,2.0,10.0,8.0,7.0,5.0,5.0,Laki-laki,1993.0,27.0,Lajang,Penuh waktu
Singapura,702070860,1.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,Laki-laki,1958.0,61.0,Menikah,Penuh waktu
Singapura,702070861,1.0,1.0,1.0,3.0,9.0,8.0,7.0,9.0,3.0,Perempuan,1998.0,21.0,Lajang,Paruh waktu
Singapura,702070862,1.0,1.0,1.0,1.0,8.0,9.0,9.0,4.0,1.0,Perempuan,1965.0,54.0,Menikah,Ibu rumah tangga
Singapura,702070863,2.0,2.0,2.0,1.0,9.0,8.0,3.0,6.0,4.0,Perempuan,1977.0,42.0,Menikah,Ibu rumah tangga
Singapura,702070864,1.0,2.0,2.0,4.0,8.0,7.0,7.0,7.0,1.0,Laki-laki,1941.0,78.0,Menikah,Pensiunan
Singapura,702070865,1.0,2.0,2.0,2.0,8.0,8.0,7.0,9.0,2.0,Perempuan,1985.0,34.0,Menikah,Penuh waktu
Singapura,702070866,1.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,7.0,Perempuan,1956.0,63.0,Menikah,Pensiunan
Singapura,702070867,1.0,2.0,1.0,2.0,5.0,6.0,6.0,3.0,4.0,Perempuan,1968.0,51.0,Menikah,Ibu rumah tangga
Singapura,702070868,1.0,1.0,2.0,1.0,10.0,10.0,10.0,8.0,1.0,Perempuan,1982.0,37.0,Menikah,Penuh waktu
Singapura,702070869,1.0,2.0,3.0,2.0,8.0,8.0,6.0,9.0,1.0,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Singapura,702070870,1.0,2.0,3.0,2.0,6.0,8.0,8.0,8.0,3.0,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Singapura,702070871,2.0,3.0,2.0,3.0,5.0,6.0,4.0,10.0,7.0,Laki-laki,1948.0,71.0,Menikah,Pensiunan
Singapura,702070872,1.0,1.0,1.0,1.0,8.0,8.0,8.0,9.0,2.0,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Singapura,702070873,1.0,2.0,3.0,1.0,9.0,9.0,9.0,6.0,4.0,Perempuan,1956.0,63.0,Menikah,Pensiunan
Singapura,702070874,1.0,2.0,2.0,2.0,10.0,10.0,10.0,9.0,1.0,Perempuan,1974.0,45.0,Menikah,Ibu rumah tangga
Singapura,702070875,1.0,2.0,2.0,2.0,8.0,6.0,7.0,2.0,6.0,Laki-laki,1965.0,54.0,Menikah,Penuh waktu
Singapura,702070876,1.0,2.0,3.0,1.0,6.0,6.0,5.0,2.0,1.0,Laki-laki,1966.0,53.0,Menikah,Penuh waktu
Singapura,702070877,1.0,2.0,1.0,1.0,6.0,8.0,8.0,9.0,1.0,Perempuan,1965.0,54.0,Menikah,Penuh waktu
Singapura,702070878,1.0,1.0,2.0,1.0,7.0,7.0,6.0,5.0,2.0,Laki-laki,1992.0,28.0,Menikah,Penuh waktu
Singapura,702070879,1.0,1.0,1.0,3.0,8.0,8.0,8.0,3.0,5.0,Laki-laki,1953.0,67.0,Menikah,Pensiunan
Singapura,702070880,1.0,1.0,2.0,1.0,10.0,6.0,10.0,10.0,3.0,Perempuan,1973.0,46.0,Bercerai,Penuh waktu
Singapura,702070881,1.0,2.0,2.0,2.0,10.0,10.0,8.0,1.0,4.0,Laki-laki,1956.0,64.0,Menikah,Pensiunan
Singapura,702070882,1.0,2.0,2.0,2.0,6.0,4.0,5.0,4.0,8.0,Perempuan,1971.0,49.0,Lajang,Tidak bekerja
Singapura,702070883,1.0,2.0,3.0,1.0,6.0,7.0,5.0,1.0,4.0,Laki-laki,1988.0,32.0,Lajang,Penuh waktu
Singapura,702070884,1.0,1.0,1.0,2.0,7.0,5.0,3.0,3.0,3.0,Perempuan,1995.0,24.0,Lajang,Tidak bekerja
Singapura,702070885,1.0,2.0,2.0,2.0,8.0,7.0,6.0,1.0,3.0,Perempuan,1969.0,50.0,Menikah,Paruh waktu
Singapura,702070886,1.0,2.0,2.0,4.0,5.0,6.0,6.0,3.0,5.0,Laki-laki,1953.0,66.0,Menikah,Pensiunan
Singapura,702070887,1.0,1.0,2.0,1.0,6.0,8.0,6.0,10.0,1.0,Laki-laki,1991.0,28.0,Lajang,Penuh waktu
Singapura,702070888,1.0,1.0,1.0,1.0,7.0,7.0,5.0,4.0,3.0,Perempuan,1967.0,52.0,Lajang,Penuh waktu
Singapura,702070889,1.0,1.0,1.0,2.0,5.0,5.0,7.0,6.0,5.0,Perempuan,1978.0,41.0,Menikah,Tidak bekerja
Singapura,702070890,1.0,2.0,1.0,1.0,5.0,10.0,10.0,9.0,1.0,Laki-laki,1946.0,74.0,Menikah,Pensiunan
Singapura,702070891,1.0,2.0,3.0,2.0,9.0,9.0,6.0,9.0,8.0,Perempuan,1977.0,43.0,Menikah,Penuh waktu
Singapura,702070892,1.0,1.0,1.0,1.0,7.0,8.0,8.0,8.0,3.0,Perempuan,1992.0,27.0,Lajang,Paruh waktu
Singapura,702070893,1.0,1.0,2.0,1.0,7.0,7.0,2.0,6.0,1.0,Perempuan,1946.0,73.0,Menikah,Pensiunan
Singapura,702070894,1.0,1.0,2.0,2.0,7.0,6.0,7.0,7.0,3.0,Laki-laki,1950.0,69.0,Menikah,Pensiunan
Singapura,702070895,1.0,1.0,2.0,2.0,7.0,6.0,6.0,3.0,2.0,Perempuan,1955.0,64.0,Janda/Duda,Paruh waktu
Singapura,702070896,2.0,2.0,3.0,2.0,6.0,3.0,5.0,9.0,2.0,Perempuan,1998.0,21.0,Lajang,Pelajar/Mahasiswa
Singapura,702070897,1.0,2.0,2.0,2.0,8.0,8.0,8.0,2.0,3.0,Perempuan,1980.0,39.0,Menikah,Penuh waktu
Singapura,702070898,2.0,3.0,3.0,2.0,6.0,6.0,7.0,3.0,3.0,Laki-laki,1966.0,53.0,Menikah,Penuh waktu
Singapura,702070899,1.0,2.0,1.0,2.0,9.0,8.0,8.0,3.0,4.0,Perempuan,1970.0,49.0,Menikah,Penuh waktu
Singapura,702070900,1.0,2.0,1.0,1.0,8.0,8.0,8.0,10.0,3.0,Perempuan,1979.0,40.0,Menikah,Penuh waktu
Singapura,702070901,1.0,2.0,3.0,2.0,1.0,4.0,3.0,7.0,5.0,Perempuan,1991.0,28.0,Menikah,Tidak bekerja
Singapura,702070902,2.0,3.0,1.0,4.0,,10.0,10.0,5.0,,Laki-laki,1940.0,79.0,Lajang,Pensiunan
Singapura,702070903,1.0,1.0,1.0,2.0,8.0,8.0,6.0,5.0,3.0,Perempuan,1984.0,35.0,Menikah,Penuh waktu
Singapura,702070904,1.0,1.0,3.0,1.0,7.0,6.0,5.0,6.0,5.0,Laki-laki,1966.0,53.0,Janda/Duda,Wiraswasta
Singapura,702070905,1.0,2.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,Laki-laki,1961.0,58.0,Lajang,Paruh waktu
Singapura,702070906,1.0,2.0,2.0,1.0,8.0,8.0,6.0,6.0,3.0,Laki-laki,1974.0,45.0,Menikah,Penuh waktu
Singapura,702070907,1.0,1.0,2.0,2.0,8.0,7.0,7.0,2.0,3.0,Perempuan,1994.0,25.0,Lajang,Penuh waktu
Singapura,702070908,1.0,3.0,2.0,2.0,7.0,8.0,8.0,10.0,1.0,Perempuan,1981.0,38.0,Menikah,Penuh waktu
Singapura,702070909,1.0,2.0,1.0,1.0,8.0,5.0,5.0,8.0,1.0,Perempuan,1974.0,45.0,Menikah,Tidak bekerja
Singapura,702070910,1.0,2.0,1.0,1.0,8.0,7.0,8.0,6.0,4.0,Laki-laki,1993.0,26.0,Lajang,Penuh waktu
Singapura,702070911,1.0,1.0,2.0,1.0,8.0,8.0,7.0,9.0,4.0,Perempuan,1952.0,67.0,Menikah,Pensiunan
Singapura,702070912,2.0,2.0,2.0,3.0,9.0,7.0,7.0,4.0,6.0,Laki-laki,1968.0,51.0,Menikah,Wiraswasta
Singapura,702070913,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,,Laki-laki,1969.0,51.0,Menikah,Penuh waktu
Singapura,702070914,1.0,2.0,3.0,2.0,7.0,8.0,8.0,5.0,5.0,Perempuan,1961.0,59.0,Menikah,Paruh waktu
Singapura,702070915,1.0,2.0,2.0,3.0,6.0,6.0,6.0,9.0,1.0,Laki-laki,1961.0,58.0,Menikah,Paruh waktu
Singapura,702070916,1.0,2.0,2.0,2.0,8.0,7.0,7.0,6.0,3.0,Perempuan,1973.0,46.0,Lajang,Penuh waktu
Singapura,702070917,1.0,2.0,2.0,2.0,9.0,9.0,8.0,5.0,1.0,Perempuan,1987.0,32.0,Menikah,Penuh waktu
Singapura,702070918,1.0,1.0,2.0,2.0,7.0,7.0,7.0,4.0,1.0,Perempuan,1984.0,35.0,Menikah,Penuh waktu
Singapura,702070919,1.0,2.0,3.0,2.0,9.0,9.0,8.0,9.0,4.0,Perempuan,1951.0,68.0,Menikah,Pensiunan
Singapura,702070920,1.0,1.0,1.0,1.0,7.0,7.0,7.0,3.0,6.0,Perempuan,1996.0,23.0,Lajang,Penuh waktu
Singapura,702070921,1.0,3.0,1.0,4.0,10.0,10.0,10.0,3.0,4.0,Perempuan,1942.0,77.0,Janda/Duda,Pensiunan
Singapura,702070922,1.0,2.0,2.0,1.0,10.0,10.0,10.0,6.0,5.0,Laki-laki,1968.0,51.0,Menikah,Penuh waktu
Singapura,702070923,2.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,3.0,Laki-laki,1971.0,48.0,Menikah,Penuh waktu
Singapura,702070924,1.0,2.0,2.0,1.0,7.0,3.0,6.0,2.0,7.0,Laki-laki,1977.0,42.0,Menikah,Penuh waktu
Singapura,702070925,1.0,2.0,1.0,1.0,8.0,10.0,9.0,2.0,2.0,Perempuan,1964.0,55.0,Menikah,Penuh waktu
Singapura,702070926,1.0,2.0,3.0,3.0,8.0,7.0,7.0,8.0,5.0,Perempuan,1964.0,55.0,Janda/Duda,Wiraswasta
Singapura,702070927,1.0,2.0,3.0,3.0,8.0,8.0,7.0,10.0,2.0,Perempuan,1960.0,59.0,Menikah,Ibu rumah tangga
Singapura,702070928,1.0,1.0,2.0,2.0,9.0,8.0,8.0,9.0,,Perempuan,1959.0,60.0,Menikah,Penuh waktu
Singapura,702070929,2.0,1.0,2.0,2.0,8.0,5.0,10.0,7.0,3.0,Laki-laki,1992.0,28.0,Lajang,Penuh waktu
Singapura,702070930,1.0,3.0,2.0,1.0,3.0,4.0,4.0,6.0,7.0,Laki-laki,1961.0,58.0,Menikah,Penuh waktu
Singapura,702070931,1.0,2.0,2.0,2.0,7.0,7.0,7.0,4.0,4.0,Laki-laki,1996.0,24.0,Lajang,Pelajar/Mahasiswa
Singapura,702070932,1.0,2.0,2.0,3.0,8.0,8.0,8.0,6.0,8.0,Perempuan,1956.0,64.0,Menikah,Pensiunan
Singapura,702070933,1.0,2.0,2.0,1.0,10.0,9.0,8.0,4.0,5.0,Laki-laki,1973.0,46.0,Menikah,Penuh waktu
Singapura,702070934,1.0,2.0,2.0,2.0,6.0,6.0,8.0,1.0,7.0,Perempuan,1992.0,27.0,Lajang,Penuh waktu
Singapura,702070935,1.0,1.0,1.0,2.0,9.0,9.0,8.0,3.0,5.0,Laki-laki,1964.0,56.0,Menikah,Wiraswasta
Singapura,702070936,1.0,1.0,2.0,2.0,5.0,6.0,5.0,4.0,,Laki-laki,1988.0,32.0,Lajang,Wiraswasta
Singapura,702070937,1.0,1.0,2.0,3.0,6.0,8.0,7.0,4.0,,Laki-laki,1989.0,31.0,Lajang,Tidak bekerja
Singapura,702070938,1.0,1.0,2.0,1.0,5.0,5.0,5.0,3.0,,Laki-laki,1987.0,33.0,Lajang,Wiraswasta
Singapura,702070939,1.0,1.0,2.0,3.0,5.0,5.0,4.0,5.0,,Perempuan,1970.0,50.0,Menikah,Ibu rumah tangga
Singapura,702070940,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,10.0,Laki-laki,1965.0,55.0,Pisah,Tidak bekerja
Singapura,702070941,1.0,1.0,2.0,2.0,3.0,8.0,,7.0,3.0,Laki-laki,1950.0,70.0,Menikah,Ibu rumah tangga
Singapura,702070942,1.0,2.0,2.0,2.0,7.0,7.0,7.0,4.0,4.0,Laki-laki,1981.0,39.0,Lajang,Penuh waktu
Singapura,702070943,2.0,2.0,2.0,3.0,8.0,10.0,7.0,8.0,,Perempuan,1941.0,78.0,Janda/Duda,Ibu rumah tangga
Singapura,702070944,1.0,2.0,2.0,1.0,8.0,7.0,4.0,9.0,5.0,Perempuan,1978.0,42.0,Menikah,Penuh waktu
Singapura,702070945,1.0,1.0,1.0,2.0,8.0,7.0,7.0,6.0,,Perempuan,1999.0,21.0,Lajang,Pelajar/Mahasiswa
Singapura,702070946,3.0,3.0,2.0,2.0,10.0,4.0,5.0,6.0,,Perempuan,1949.0,71.0,Lajang,Pensiunan
Singapura,702070947,1.0,2.0,2.0,2.0,9.0,8.0,8.0,9.0,8.0,Perempuan,1967.0,53.0,Menikah,Ibu rumah tangga
Singapura,702070948,1.0,2.0,3.0,2.0,7.0,7.0,6.0,10.0,5.0,Laki-laki,1963.0,57.0,Menikah,Penuh waktu
Singapura,702070949,1.0,2.0,1.0,1.0,5.0,5.0,5.0,9.0,5.0,Perempuan,1977.0,43.0,Menikah,Ibu rumah tangga
Singapura,702070950,1.0,2.0,2.0,2.0,6.0,6.0,6.0,7.0,5.0,Laki-laki,1953.0,67.0,Menikah,Penuh waktu
Singapura,702070951,1.0,2.0,2.0,2.0,5.0,6.0,6.0,9.0,5.0,Perempuan,1967.0,53.0,Bercerai,Penuh waktu
Singapura,702070952,1.0,2.0,2.0,1.0,5.0,3.0,2.0,6.0,5.0,Laki-laki,1956.0,64.0,Menikah,Tidak bekerja
Singapura,702070953,1.0,1.0,1.0,2.0,7.0,6.0,8.0,5.0,3.0,Perempuan,1973.0,47.0,Menikah,Penuh waktu
Singapura,702070954,1.0,1.0,3.0,1.0,1.0,2.0,3.0,7.0,3.0,Laki-laki,1973.0,47.0,Menikah,Penuh waktu
Singapura,702070955,1.0,1.0,2.0,2.0,6.0,7.0,8.0,9.0,5.0,Perempuan,1968.0,52.0,Menikah,Ibu rumah tangga
Singapura,702070956,1.0,2.0,2.0,2.0,7.0,7.0,6.0,3.0,5.0,Perempuan,1957.0,63.0,Menikah,Ibu rumah tangga
Singapura,702070957,1.0,1.0,1.0,1.0,7.0,8.0,8.0,7.0,3.0,Laki-laki,1983.0,37.0,Menikah,Penuh waktu
Singapura,702070958,1.0,1.0,2.0,2.0,9.0,7.0,6.0,,8.0,Laki-laki,1973.0,46.0,Menikah,Penuh waktu
Singapura,702070959,1.0,1.0,4.0,1.0,5.0,8.0,5.0,6.0,7.0,Perempuan,1976.0,44.0,Menikah,Paruh waktu
Singapura,702070960,1.0,1.0,2.0,1.0,8.0,9.0,8.0,10.0,2.0,Laki-laki,1970.0,50.0,Menikah,Penuh waktu
