id_responden,negara,jenis_kelamin,tahun_lahir,usia,kepuasan_hidup,pentingnya_pekerjaan,kepuasan_finansial,kebebasan_memilih,religiusitas,skala_politik,status_pernikahan,status_pekerjaan,kelompok_usia
124072220,Kanada,Perempuan,1988,32,8,3,9,8,3,8,Menikah,Penuh waktu,29-44
124072266,Kanada,Laki-laki,1987,32,8,1,8,8,3,8,Menikah,Penuh waktu,29-44
124072368,Kanada,Laki-laki,1988,32,6,1,5,7,8,8,Menikah,Penuh waktu,29-44
124072608,Kanada,Perempuan,1988,32,7,2,7,9,8,4,Kohabitasi,Penuh waktu,29-44
124072612,Kanada,Perempuan,1988,32,6,1,6,10,2,2,Lajang,Penuh waktu,29-44
124072646,Kanada,Perempuan,1988,32,6,1,6,8,1,7,Lajang,Penuh waktu,29-44
124072671,Kanada,Laki-laki,1990,32,6,2,5,7,4,4,Kohabitasi,Penuh waktu,29-44
124072736,Kanada,Perempuan,1988,32,8,2,4,5,7,5,Menikah,Penuh waktu,29-44
124072742,Kanada,Perempuan,1988,32,6,2,6,7,5,6,Menikah,Penuh waktu,29-44
124072755,Kanada,Perempuan,1988,32,5,2,7,6,2,4,Menikah,Penuh waktu,29-44
124072768,Kanada,Perempuan,1988,32,8,2,6,8,6,8,Menikah,Penuh waktu,29-44
124072770,Kanada,Perempuan,1988,32,7,2,7,7,10,7,Menikah,Penuh waktu,29-44
124072788,Kanada,Perempuan,1988,32,5,2,5,5,4,5,Menikah,Tidak bekerja,29-44
124072830,Kanada,Laki-laki,1988,32,8,2,9,8,7,2,Menikah,Penuh waktu,29-44
124072845,Kanada,Laki-laki,1988,32,9,1,10,9,4,10,Menikah,Penuh waktu,29-44
124072871,Kanada,Perempuan,1987,32,6,1,5,5,5,5,Menikah,Penuh waktu,29-44
124072872,Kanada,Laki-laki,1988,32,7,2,5,10,8,5,Menikah,Penuh waktu,29-44
124072935,Kanada,Perempuan,1988,32,4,1,4,8,3,6,Lajang,Paruh waktu,29-44
124073261,Kanada,Perempuan,1988,32,8,2,6,7,2,3,Kohabitasi,Ibu rumah tangga,29-44
124073525,Kanada,Perempuan,1988,32,7,2,7,8,2,6,Menikah,Penuh waktu,29-44
124073531,Kanada,Laki-laki,1988,32,8,1,3,8,3,4,Kohabitasi,Penuh waktu,29-44
124073624,Kanada,Perempuan,1985,32,8,1,8,6,8,7,Lajang,Penuh waktu,29-44
124073676,Kanada,Laki-laki,1988,32,5,2,3,7,4,5,Lajang,Penuh waktu,29-44
124073698,Kanada,Perempuan,1988,32,8,1,7,8,2,3,Menikah,Penuh waktu,29-44
124073710,Kanada,Perempuan,1987,32,9,3,9,9,10,8,Menikah,Ibu rumah tangga,29-44
124073949,Kanada,Laki-laki,1988,32,7,1,7,8,4,4,Kohabitasi,Penuh waktu,29-44
124073959,Kanada,Perempuan,1987,32,6,2,5,8,5,5,Menikah,Penuh waktu,29-44
124074228,Kanada,Laki-laki,1988,32,5,2,4,9,5,2,Kohabitasi,Penuh waktu,29-44
124074423,Kanada,Laki-laki,1988,32,9,2,6,7,4,9,Menikah,Penuh waktu,29-44
124074555,Kanada,Laki-laki,1988,32,8,1,7,10,3,10,Lajang,Penuh waktu,29-44
124074894,Kanada,Laki-laki,1988,32,10,1,9,8,10,5,Menikah,Penuh waktu,29-44
124075994,Kanada,Laki-laki,1988,32,7,2,7,9,5,5,Kohabitasi,Penuh waktu,29-44
124076015,Kanada,Perempuan,1987,32,6,1,6,5,3,5,Kohabitasi,Penuh waktu,29-44
554070007,Selandia Baru,Perempuan,1987,32,8,1,5,9,3,4,Kohabitasi,Paruh waktu,29-44
554070036,Selandia Baru,Perempuan,1987,32,9,2,9,9,3,6,Menikah,Paruh waktu,29-44
554070282,Selandia Baru,Laki-laki,1987,32,5,2,1,10,3,3,Pisah,Penuh waktu,29-44
554070668,Selandia Baru,Perempuan,1987,32,8,1,6,6,7,6,Lajang,Paruh waktu,29-44
554070799,Selandia Baru,Perempuan,1987,32,7,2,7,8,1,3,Kohabitasi,Ibu rumah tangga,29-44
702070005,Singapura,Perempuan,1988,32,5,1,10,10,4,5,Menikah,Ibu rumah tangga,29-44
702070059,Singapura,Laki-laki,1987,32,7,2,7,8,6,7,Lajang,Penuh waktu,29-44
702070065,Singapura,Perempuan,1987,32,7,2,6,7,1,1,Menikah,Penuh waktu,29-44
702070141,Singapura,Perempuan,1988,32,9,2,9,9,7,5,Lajang,Penuh waktu,29-44
702070342,Singapura,Laki-laki,1988,32,7,1,7,7,5,5,Lajang,Penuh waktu,29-44
702070443,Singapura,Laki-laki,1988,32,7,1,6,7,4,5,Lajang,Wiraswasta,29-44
702070456,Singapura,Perempuan,1987,32,7,1,5,8,5,3,Menikah,Penuh waktu,29-44
702070475,Singapura,Laki-laki,1988,32,7,3,8,7,9,7,Menikah,Penuh waktu,29-44
702070502,Singapura,Laki-laki,1987,32,7,2,7,7,8,5,Lajang,Wiraswasta,29-44
702070533,Singapura,Perempuan,1987,32,8,1,6,8,3,4,Lajang,Penuh waktu,29-44
702070659,Singapura,Laki-laki,1987,32,8,2,7,8,5,5,Menikah,Penuh waktu,29-44
702070790,Singapura,Perempuan,1987,32,7,2,6,7,9,6,Lajang,Penuh waktu,29-44
702070851,Singapura,Perempuan,1987,32,9,2,9,8,9,5,Menikah,Penuh waktu,29-44
702070883,Singapura,Laki-laki,1988,32,7,1,5,6,1,4,Lajang,Penuh waktu,29-44
702070917,Singapura,Perempuan,1987,32,9,2,8,9,5,1,Menikah,Penuh waktu,29-44
702070961,Singapura,Perempuan,1988,32,9,1,5,9,8,3,Menikah,Wiraswasta,29-44
702070971,Singapura,Perempuan,1988,32,4,2,5,5,9,4,Lajang,Penuh waktu,29-44
702071019,Singapura,Perempuan,1988,32,5,1,2,9,10,1,Menikah,Penuh waktu,29-44
702071044,Singapura,Laki-laki,1987,32,7,2,7,8,3,5,Menikah,Penuh waktu,29-44
702071071,Singapura,Laki-laki,1987,32,6,2,3,5,5,5,Lajang,Penuh waktu,29-44
702071084,Singapura,Laki-laki,1987,32,5,1,7,5,4,6,Menikah,Penuh waktu,29-44
702071171,Singapura,Laki-laki,1988,32,8,1,6,7,8,2,Lajang,Penuh waktu,29-44
702071252,Singapura,Perempuan,1988,32,8,1,8,8,4,4,Lajang,Tidak bekerja,29-44
702071255,Singapura,Laki-laki,1988,32,8,1,7,9,1,7,Menikah,Wiraswasta,29-44
702071319,Singapura,Laki-laki,1988,32,8,2,7,8,4,3,Lajang,Penuh waktu,29-44
702071441,Singapura,Laki-laki,1988,32,5,2,5,5,5,4,Lajang,Penuh waktu,29-44
702071449,Singapura,Laki-laki,1988,32,6,2,6,8,2,6,Menikah,Penuh waktu,29-44
702071451,Singapura,Perempuan,1988,32,7,2,7,7,4,7,Lajang,Penuh waktu,29-44
702071556,Singapura,Perempuan,1987,32,7,1,6,7,9,2,Menikah,Penuh waktu,29-44
702071616,Singapura,Perempuan,1987,32,5,1,5,5,9,6,Menikah,Paruh waktu,29-44
702071701,Singapura,Laki-laki,1988,32,7,2,6,9,9,1,Lajang,Wiraswasta,29-44
702071702,Singapura,Laki-laki,1988,32,6,1,5,5,4,6,Lajang,Wiraswasta,29-44
702071725,Singapura,Perempuan,1988,32,9,1,9,8,3,5,Lajang,Tidak bekerja,29-44
702071861,Singapura,Perempuan,1988,32,8,2,8,8,3,3,Menikah,Penuh waktu,29-44
124070013,Kanada,Laki-laki,1989,31,6,2,9,6,8,4,Lajang,Penuh waktu,29-44
124070074,Kanada,Laki-laki,1989,31,5,2,3,8,3,3,Pisah,Penuh waktu,29-44
124070121,Kanada,Perempuan,1989,31,7,2,7,7,1,5,Lajang,Penuh waktu,29-44
124070175,Kanada,Laki-laki,1989,31,8,2,7,8,4,5,Kohabitasi,Penuh waktu,29-44
124070281,Kanada,Laki-laki,1989,31,7,2,6,7,2,6,Kohabitasi,Penuh waktu,29-44
124070331,Kanada,Laki-laki,1989,31,8,1,8,7,6,9,Pisah,Penuh waktu,29-44
124070397,Kanada,Laki-laki,1988,31,3,3,6,4,3,5,Menikah,Penuh waktu,29-44
124070425,Kanada,Laki-laki,1989,31,7,3,4,8,8,8,Menikah,Paruh waktu,29-44
124070513,Kanada,Perempuan,1989,31,7,3,6,8,5,4,Menikah,Paruh waktu,29-44
124070564,Kanada,Perempuan,1989,31,9,1,7,9,1,7,Kohabitasi,Penuh waktu,29-44
124070609,Kanada,Perempuan,1989,31,7,1,10,7,6,5,Lajang,Penuh waktu,29-44
124070610,Kanada,Perempuan,1988,31,7,2,5,7,5,6,Menikah,Tidak bekerja,29-44
124070612,Kanada,Laki-laki,1990,31,9,2,6,7,5,8,Menikah,Penuh waktu,29-44
124070620,Kanada,Laki-laki,1988,31,8,2,9,7,6,5,Menikah,Penuh waktu,29-44
124070648,Kanada,Laki-laki,1989,31,4,2,2,3,5,5,Kohabitasi,Penuh waktu,29-44
124070654,Kanada,Laki-laki,1989,31,3,2,5,5,3,4,Lajang,Penuh waktu,29-44
124070748,Kanada,Laki-laki,1988,31,2,2,1,5,1,5,Lajang,Tidak bekerja,29-44
124070753,Kanada,Laki-laki,1989,31,7,2,6,8,5,4,Kohabitasi,Penuh waktu,29-44
124070842,Kanada,Perempuan,1988,31,7,1,7,8,5,1,Lajang,Wiraswasta,29-44
124070869,Kanada,Perempuan,1989,31,6,3,7,6,1,2,Kohabitasi,Paruh waktu,29-44
124070900,Kanada,Perempuan,1989,31,9,1,9,8,6,9,Menikah,Penuh waktu,29-44
124070988,Kanada,Perempuan,1989,31,9,2,10,8,3,5,Menikah,Penuh waktu,29-44
124071006,Kanada,Perempuan,1989,31,9,2,9,8,3,1,Menikah,Paruh waktu,29-44
124071207,Kanada,Perempuan,1989,31,10,1,8,7,5,8,Menikah,Penuh waktu,29-44
124071259,Kanada,Perempuan,1989,31,7,2,5,9,5,6,Lajang,Wiraswasta,29-44
124071265,Kanada,Perempuan,1989,31,8,1,6,8,9,9,Menikah,Penuh waktu,29-44
124071312,Kanada,Laki-laki,1989,31,9,1,7,9,4,3,Kohabitasi,Penuh waktu,29-44
124071331,Kanada,Perempuan,1989,31,5,1,5,7,9,1,Pisah,Penuh waktu,29-44
124071718,Kanada,Perempuan,1988,31,7,3,7,6,3,1,Lajang,Penuh waktu,29-44
124071783,Kanada,Perempuan,1989,31,7,1,5,8,7,5,Kohabitasi,Wiraswasta,29-44
124071844,Kanada,Laki-laki,1989,31,4,2,4,7,3,5,Lajang,Penuh waktu,29-44
124071928,Kanada,Perempuan,1989,31,7,2,5,8,8,5,Lajang,Paruh waktu,29-44
124071943,Kanada,Laki-laki,1989,31,9,2,8,9,5,7,Kohabitasi,Penuh waktu,29-44
124072091,Kanada,Perempuan,1989,31,7,2,7,7,8,5,Kohabitasi,Penuh waktu,29-44
124072212,Kanada,Perempuan,1988,31,7,2,9,8,4,5,Lajang,Penuh waktu,29-44
124072227,Kanada,Perempuan,1989,31,8,1,6,7,3,5,Lajang,Tidak bekerja,29-44
124072252,Kanada,Perempuan,1988,31,8,1,7,6,3,7,Lajang,Paruh waktu,29-44
124072278,Kanada,Perempuan,1989,31,6,1,6,6,3,6,Lajang,Penuh waktu,29-44
124072291,Kanada,Laki-laki,1989,31,7,1,5,7,1,10,Lajang,Penuh waktu,29-44
124072342,Kanada,Perempuan,1989,31,8,2,9,8,6,5,Kohabitasi,Penuh waktu,29-44
124072416,Kanada,Laki-laki,1989,31,7,3,8,8,5,8,Menikah,Penuh waktu,29-44
124072427,Kanada,Perempuan,1989,31,8,3,6,8,5,1,Menikah,Paruh waktu,29-44
124072428,Kanada,Perempuan,1989,31,10,1,9,8,9,5,Menikah,Ibu rumah tangga,29-44
124072474,Kanada,Perempuan,1989,31,7,2,6,8,6,7,Menikah,Penuh waktu,29-44
124072529,Kanada,Perempuan,1989,31,7,2,7,8,4,3,Lajang,Penuh waktu,29-44
124072540,Kanada,Laki-laki,1989,31,6,2,7,7,8,3,Lajang,Pelajar/Mahasiswa,29-44
124072553,Kanada,Laki-laki,1989,31,8,1,9,9,6,7,Menikah,Penuh waktu,29-44
124072638,Kanada,Perempuan,1989,31,4,2,4,5,5,5,Pisah,Penuh waktu,29-44
124072667,Kanada,Perempuan,1989,31,7,2,8,6,5,7,Kohabitasi,Penuh waktu,29-44
124072707,Kanada,Perempuan,1989,31,7,2,5,7,5,3,Menikah,Penuh waktu,29-44
124072731,Kanada,Perempuan,1988,31,8,1,4,10,10,5,Kohabitasi,Wiraswasta,29-44
124073028,Kanada,Laki-laki,1989,31,10,3,10,10,10,1,Lajang,Pensiunan,29-44
124073046,Kanada,Laki-laki,1989,31,8,1,6,8,2,7,Kohabitasi,Penuh waktu,29-44
124073047,Kanada,Perempuan,1988,31,7,1,7,8,3,8,Menikah,Penuh waktu,29-44
124073050,Kanada,Laki-laki,1989,31,5,1,5,5,5,6,Kohabitasi,Paruh waktu,29-44
124073087,Kanada,Laki-laki,1989,31,7,2,7,9,10,5,Menikah,Pelajar/Mahasiswa,29-44
124073122,Kanada,Perempuan,1989,31,8,1,7,9,2,2,Lajang,Penuh waktu,29-44
124073199,Kanada,Perempuan,1989,31,9,1,9,8,4,8,Lajang,Penuh waktu,29-44
124073266,Kanada,Laki-laki,1989,31,7,1,9,7,4,8,Kohabitasi,Penuh waktu,29-44
124073288,Kanada,Perempuan,1989,31,6,2,4,8,3,1,Menikah,Wiraswasta,29-44
124073296,Kanada,Laki-laki,1989,31,8,2,7,6,5,9,Kohabitasi,Penuh waktu,29-44
124073311,Kanada,Perempuan,1988,31,4,2,5,6,3,2,Menikah,Penuh waktu,29-44
124073367,Kanada,Laki-laki,1989,31,8,2,8,9,3,7,Kohabitasi,Penuh waktu,29-44
124073494,Kanada,Perempuan,1989,31,8,2,6,8,3,5,Menikah,Penuh waktu,29-44
124073510,Kanada,Perempuan,1988,31,7,3,10,10,5,5,Menikah,Ibu rumah tangga,29-44
124073557,Kanada,Laki-laki,1989,31,7,1,7,7,10,9,Lajang,Penuh waktu,29-44
124073563,Kanada,Laki-laki,1989,31,6,2,5,8,5,7,Kohabitasi,Penuh waktu,29-44
124073606,Kanada,Perempuan,1989,31,7,2,4,7,3,4,Kohabitasi,Penuh waktu,29-44
124073618,Kanada,Perempuan,1989,31,9,1,8,8,8,8,Menikah,Penuh waktu,29-44
124073632,Kanada,Perempuan,1989,31,8,2,6,7,4,4,Lajang,Penuh waktu,29-44
124073637,Kanada,Laki-laki,1989,31,8,1,10,10,9,5,Menikah,Penuh waktu,29-44
124073663,Kanada,Perempuan,1988,31,6,1,7,6,2,3,Kohabitasi,Penuh waktu,29-44
124073691,Kanada,Perempuan,1989,31,7,2,5,8,3,6,Lajang,Pelajar/Mahasiswa,29-44
124073727,Kanada,Perempuan,1988,31,4,2,5,8,5,6,Kohabitasi,Penuh waktu,29-44
124073843,Kanada,Laki-laki,1988,31,8,2,7,9,4,7,Kohabitasi,Penuh waktu,29-44
124073882,Kanada,Laki-laki,1989,31,8,2,6,7,5,6,Kohabitasi,Penuh waktu,29-44
124074329,Kanada,Laki-laki,1989,31,8,1,9,8,2,3,Kohabitasi,Penuh waktu,29-44
124074391,Kanada,Perempuan,1989,31,8,1,7,8,1,5,Lajang,Penuh waktu,29-44
124074414,Kanada,Laki-laki,1989,31,7,1,7,7,3,5,Menikah,Penuh waktu,29-44
124074602,Kanada,Perempuan,1989,31,8,2,5,8,7,6,Menikah,Paruh waktu,29-44
124075417,Kanada,Perempuan,1988,31,6,3,8,7,8,5,Menikah,Ibu rumah tangga,29-44
554070148,Selandia Baru,Perempuan,1988,31,7,2,5,8,7,5,Kohabitasi,Penuh waktu,29-44
554070265,Selandia Baru,Laki-laki,1988,31,8,1,9,7,5,6,Menikah,Penuh waktu,29-44
554070362,Selandia Baru,Perempuan,1988,31,9,1,8,9,5,4,Kohabitasi,Penuh waktu,29-44
554070429,Selandia Baru,Perempuan,1988,31,6,3,4,1,2,1,Lajang,Tidak bekerja,29-44
554070507,Selandia Baru,Perempuan,1988,31,8,2,4,7,6,4,Menikah,Penuh waktu,29-44
554070530,Selandia Baru,Perempuan,1988,31,7,3,6,7,4,2,Menikah,Ibu rumah tangga,29-44
554070629,Selandia Baru,Laki-laki,1988,31,8,2,8,9,3,4,Lajang,Penuh waktu,29-44
554070647,Selandia Baru,Laki-laki,1988,31,8,2,8,7,5,4,Menikah,Penuh waktu,29-44
554070836,Selandia Baru,Perempuan,1988,31,8,2,3,8,3,2,Menikah,Paruh waktu,29-44
554070978,Selandia Baru,Perempuan,1988,31,5,2,5,5,2,5,Menikah,Penuh waktu,29-44
702070009,Singapura,Laki-laki,1989,31,7,1,5,7,4,5,Lajang,Penuh waktu,29-44
702070070,Singapura,Laki-laki,1988,31,2,4,3,2,1,4,Lajang,Penuh waktu,29-44
702070071,Singapura,Perempuan,1989,31,8,1,5,5,5,2,Menikah,Ibu rumah tangga,29-44
702070109,Singapura,Perempuan,1988,31,8,2,9,8,3,3,Lajang,Penuh waktu,29-44
702070112,Singapura,Laki-laki,1989,31,8,2,7,7,6,6,Menikah,Penuh waktu,29-44
702070229,Singapura,Laki-laki,1989,31,4,3,4,1,7,6,Lajang,Penuh waktu,29-44
702070382,Singapura,Perempuan,1988,31,6,2,5,5,9,6,Menikah,Penuh waktu,29-44
702070450,Singapura,Laki-laki,1989,31,9,1,9,9,7,3,Lajang,Tidak bekerja,29-44
702070463,Singapura,Perempuan,1988,31,7,2,6,8,5,4,Lajang,Penuh waktu,29-44
702070470,Singapura,Perempuan,1988,31,3,2,8,5,5,5,Menikah,Paruh waktu,29-44
702070497,Singapura,Perempuan,1989,31,7,2,7,8,3,6,Menikah,Ibu rumah tangga,29-44
702070513,Singapura,Laki-laki,1988,31,7,2,7,5,7,5,Lajang,Penuh waktu,29-44
702070592,Singapura,Laki-laki,1988,31,10,2,10,10,5,7,Lajang,Penuh waktu,29-44
702070640,Singapura,Perempuan,1988,31,7,2,8,8,5,7,Menikah,Penuh waktu,29-44
702070719,Singapura,Perempuan,1988,31,8,2,8,8,9,3,Menikah,Penuh waktu,29-44
702070778,Singapura,Laki-laki,1988,31,8,2,7,8,6,7,Lajang,Penuh waktu,29-44
702070787,Singapura,Laki-laki,1988,31,7,1,5,7,3,6,Menikah,Penuh waktu,29-44
702070856,Singapura,Perempuan,1989,31,6,2,8,7,8,5,Menikah,Penuh waktu,29-44
702071083,Singapura,Perempuan,1988,31,6,1,5,10,5,5,Bercerai,Penuh waktu,29-44
702071090,Singapura,Perempuan,1988,31,8,2,7,10,5,7,Menikah,Penuh waktu,29-44
702071128,Singapura,Perempuan,1989,31,7,2,6,7,8,5,Menikah,Penuh waktu,29-44
702071138,Singapura,Perempuan,1988,31,8,2,8,7,9,7,Lajang,Penuh waktu,29-44
702071277,Singapura,Perempuan,1989,31,7,1,5,5,3,10,Menikah,Penuh waktu,29-44
702071288,Singapura,Laki-laki,1989,31,8,2,7,9,6,8,Menikah,Penuh waktu,29-44
702071300,Singapura,Perempuan,1988,31,7,2,6,6,3,6,Lajang,Penuh waktu,29-44
702071342,Singapura,Perempuan,1989,31,9,2,5,10,4,6,Lajang,Penuh waktu,29-44
702071468,Singapura,Laki-laki,1988,31,7,1,7,7,5,8,Lajang,Penuh waktu,29-44
702071520,Singapura,Perempuan,1989,31,9,2,5,8,10,6,Menikah,Penuh waktu,29-44
702071539,Singapura,Laki-laki,1988,31,10,1,10,10,8,5,Lajang,Wiraswasta,29-44
702071605,Singapura,Perempuan,1988,31,6,2,6,5,10,5,Menikah,Penuh waktu,29-44
702071608,Singapura,Laki-laki,1988,31,8,2,7,7,5,-2,Lajang,Penuh waktu,29-44
702071697,Singapura,Laki-laki,1989,31,5,1,3,9,10,1,Lajang,Penuh waktu,29-44
702071719,Singapura,Laki-laki,1989,31,8,2,7,10,3,3,Menikah,Penuh waktu,29-44
702071895,Singapura,Perempuan,1989,31,7,1,6,7,10,7,Menikah,Penuh waktu,29-44
702071909,Singapura,Perempuan,1989,31,8,2,8,7,5,2,Lajang,Penuh waktu,29-44
702071947,Singapura,Perempuan,1989,31,9,1,8,8,3,3,Menikah,Penuh waktu,29-44
124070029,Kanada,Laki-laki,1990,30,8,1,9,10,10,9,Menikah,Penuh waktu,29-44
124070039,Kanada,Laki-laki,1990,30,7,3,5,7,3,8,Lajang,Wiraswasta,29-44
124070054,Kanada,Perempuan,1990,30,9,1,9,8,7,2,Kohabitasi,Penuh waktu,29-44
124070064,Kanada,Laki-laki,1990,30,6,2,9,8,6,7,Menikah,Penuh waktu,29-44
124070143,Kanada,Perempuan,1990,30,6,2,5,6,10,3,Menikah,Paruh waktu,29-44
124070158,Kanada,Laki-laki,1990,30,8,2,7,8,3,4,Lajang,Penuh waktu,29-44
124070299,Kanada,Laki-laki,1989,30,8,2,5,8,5,6,Kohabitasi,Penuh waktu,29-44
124070426,Kanada,Perempuan,1990,30,8,2,7,9,10,5,Lajang,Penuh waktu,29-44
124070466,Kanada,Laki-laki,1990,30,6,1,9,7,3,5,Lajang,Penuh waktu,29-44
124070481,Kanada,Perempuan,1990,30,6,2,7,7,4,7,Menikah,Penuh waktu,29-44
124070530,Kanada,Laki-laki,1990,30,8,2,7,6,4,3,Kohabitasi,Wiraswasta,29-44
124070545,Kanada,Perempuan,1990,30,9,1,9,9,3,3,Kohabitasi,Penuh waktu,29-44
124070582,Kanada,Perempuan,1990,30,7,1,8,10,4,6,Lajang,Pelajar/Mahasiswa,29-44
124070714,Kanada,Laki-laki,1990,30,8,2,8,8,4,3,Kohabitasi,Penuh waktu,29-44
124070720,Kanada,Perempuan,1989,30,7,3,4,10,5,8,Lajang,Paruh waktu,29-44
124070756,Kanada,Laki-laki,1990,30,5,1,5,6,8,6,Menikah,Penuh waktu,29-44
124070802,Kanada,Perempuan,1989,30,6,3,6,8,4,5,Menikah,Ibu rumah tangga,29-44
124070820,Kanada,Laki-laki,1990,30,7,3,5,7,4,5,Kohabitasi,Penuh waktu,29-44
124070845,Kanada,Perempuan,1990,30,10,3,10,10,5,5,Kohabitasi,Ibu rumah tangga,29-44
124070914,Kanada,Perempuan,1990,30,7,2,5,9,2,5,Lajang,Penuh waktu,29-44
124071168,Kanada,Perempuan,1990,30,8,2,7,7,4,6,Menikah,Ibu rumah tangga,29-44
124071169,Kanada,Laki-laki,1990,30,6,2,6,5,9,7,Menikah,Penuh waktu,29-44
124071170,Kanada,Laki-laki,1990,30,10,1,10,10,9,9,Menikah,Penuh waktu,29-44
124071300,Kanada,Perempuan,1989,30,7,2,7,7,5,5,Menikah,Penuh waktu,29-44
124071383,Kanada,Perempuan,1990,30,7,2,5,6,4,6,Kohabitasi,Ibu rumah tangga,29-44
124071404,Kanada,Perempuan,1990,30,7,2,7,6,6,8,Kohabitasi,Penuh waktu,29-44
124071458,Kanada,Laki-laki,1990,30,7,2,6,7,5,4,Lajang,Penuh waktu,29-44
124071463,Kanada,Perempuan,1990,30,6,2,6,7,1,3,Lajang,Penuh waktu,29-44
124071510,Kanada,Laki-laki,1990,30,8,1,8,9,4,6,Menikah,Penuh waktu,29-44
124071577,Kanada,Laki-laki,1990,30,9,2,8,9,5,6,Menikah,Pelajar/Mahasiswa,29-44
124071717,Kanada,Laki-laki,1990,30,7,2,8,8,4,7,Kohabitasi,Penuh waktu,29-44
124071746,Kanada,Perempuan,1990,30,3,1,9,5,3,1,Kohabitasi,Penuh waktu,29-44
124071784,Kanada,Perempuan,1990,30,6,2,1,7,3,5,Menikah,Ibu rumah tangga,29-44
124071820,Kanada,Laki-laki,1990,30,4,1,8,7,3,7,Lajang,Wiraswasta,29-44
124071965,Kanada,Perempuan,1990,30,5,2,4,8,8,6,Lajang,Penuh waktu,29-44
124072131,Kanada,Laki-laki,1990,30,8,1,9,10,4,5,Menikah,Penuh waktu,29-44
124072143,Kanada,Laki-laki,1990,30,7,2,8,6,9,7,Menikah,Penuh waktu,29-44
124072151,Kanada,Laki-laki,1989,30,10,2,4,10,4,4,Menikah,Penuh waktu,29-44
124072170,Kanada,Laki-laki,1990,30,5,2,3,7,4,7,Lajang,Penuh waktu,29-44
124072177,Kanada,Laki-laki,1990,30,5,1,7,8,4,7,Lajang,Penuh waktu,29-44
124072192,Kanada,Laki-laki,1989,30,6,2,4,7,2,2,Menikah,Penuh waktu,29-44
124072237,Kanada,Laki-laki,1990,30,7,2,7,6,2,4,Lajang,Penuh waktu,29-44
124072283,Kanada,Perempuan,1990,30,8,2,8,7,10,5,Menikah,Penuh waktu,29-44
124072436,Kanada,Laki-laki,1990,30,7,2,7,8,8,4,Lajang,Penuh waktu,29-44
124072471,Kanada,Perempuan,1990,30,8,2,10,8,6,9,Menikah,Paruh waktu,29-44
124072493,Kanada,Laki-laki,1990,30,9,1,9,9,6,9,Menikah,Penuh waktu,29-44
124072513,Kanada,Perempuan,1990,30,7,2,4,7,9,4,Menikah,Lainnya,29-44
124072580,Kanada,Laki-laki,1989,30,2,2,2,3,3,1,Lajang,Tidak bekerja,29-44
124072584,Kanada,Perempuan,1989,30,7,2,5,8,5,8,Kohabitasi,Paruh waktu,29-44
124072585,Kanada,Perempuan,1990,30,5,2,3,6,6,5,Kohabitasi,Wiraswasta,29-44
124072650,Kanada,Perempuan,1990,30,8,1,7,8,3,5,Kohabitasi,Pelajar/Mahasiswa,29-44
124072733,Kanada,Perempuan,1990,30,7,2,5,10,7,1,Menikah,Penuh waktu,29-44
124072741,Kanada,Laki-laki,1990,30,6,1,5,6,10,5,Menikah,Penuh waktu,29-44
124072780,Kanada,Laki-laki,1990,30,9,1,8,10,6,8,Menikah,Penuh waktu,29-44
124072799,Kanada,Laki-laki,1990,30,9,1,7,8,6,7,Menikah,Penuh waktu,29-44
124072822,Kanada,Perempuan,1990,30,5,1,6,6,6,6,Lajang,Penuh waktu,29-44
124072865,Kanada,Perempuan,1990,30,6,2,1,8,5,5,Kohabitasi,Paruh waktu,29-44
124072917,Kanada,Perempuan,1990,30,8,3,9,8,6,3,Menikah,Penuh waktu,29-44
124072920,Kanada,Laki-laki,1990,30,4,2,8,8,4,3,Kohabitasi,Penuh waktu,29-44
124072992,Kanada,Laki-laki,1990,30,9,2,9,9,10,8,Menikah,Penuh waktu,29-44
124073026,Kanada,Perempuan,1990,30,7,2,6,7,1,4,Kohabitasi,Penuh waktu,29-44
124073111,Kanada,Laki-laki,1990,30,7,1,4,6,5,4,Kohabitasi,Penuh waktu,29-44
124073119,Kanada,Laki-laki,1990,30,6,1,5,7,7,5,Lajang,Paruh waktu,29-44
124073155,Kanada,Perempuan,1990,30,4,1,4,5,3,5,Lajang,Penuh waktu,29-44
124073434,Kanada,Perempuan,1990,30,6,2,7,6,7,8,Pisah,Penuh waktu,29-44
124073443,Kanada,Perempuan,1989,30,5,3,5,5,5,3,Kohabitasi,Penuh waktu,29-44
124073472,Kanada,Perempuan,1990,30,7,2,7,8,3,3,Kohabitasi,Penuh waktu,29-44
124073483,Kanada,Laki-laki,1990,30,8,1,8,8,7,3,Kohabitasi,Penuh waktu,29-44
124073517,Kanada,Perempuan,1990,30,7,2,8,8,2,7,Kohabitasi,Penuh waktu,29-44
124073538,Kanada,Perempuan,1989,30,8,3,10,8,2,9,Kohabitasi,Penuh waktu,29-44
124073555,Kanada,Laki-laki,1989,30,5,2,6,6,4,4,Lajang,Penuh waktu,29-44
124073655,Kanada,Perempuan,1990,30,9,1,7,10,2,2,Menikah,Wiraswasta,29-44
124073832,Kanada,Perempuan,1990,30,4,2,5,6,5,3,Kohabitasi,Pelajar/Mahasiswa,29-44
124074293,Kanada,Laki-laki,1990,30,1,1,1,6,3,6,Lajang,Penuh waktu,29-44
124074297,Kanada,Perempuan,1990,30,7,2,7,6,3,5,Kohabitasi,Penuh waktu,29-44
